Symbol,Crawl_Price,Price,Date_Start,Date_End
MZZ,1,1,08/03/2017,23/08/2023
N1H,1,1,18/03/2016,07/08/2023
NAB,1,1,04/01/2000,23/08/2023
NAC,1,1,12/11/2014,23/08/2023
NAE,1,1,27/10/2006,23/08/2023
NAG,1,1,23/06/2006,23/08/2023
NAM,1,1,04/01/2000,21/08/2023
NAN,1,1,17/05/2007,23/08/2023
NBI,1,1,26/09/2018,23/08/2023
NC1,1,1,19/01/2022,23/08/2023
NC6,1,1,18/10/2017,23/08/2023
NCC,1,1,26/02/2013,23/08/2023
NCK,1,1,26/05/2004,23/08/2023
NCM,1,1,04/01/2000,23/08/2023
NCR,1,1,17/02/2010,13/03/2023
NEC,1,1,06/12/2013,23/08/2023
NES,1,1,07/12/2017,23/08/2023
NET,1,1,13/01/2011,23/08/2023
NEU,1,1,03/02/2005,23/08/2023
NFL,1,1,21/12/2006,23/08/2023
NGE,1,1,28/12/2007,21/08/2023
NGI,1,1,28/04/2006,23/08/2023
NGL,1,1,18/11/2022,23/08/2023
NGS,1,1,30/10/2020,23/08/2023
NGX,1,1,16/06/2023,23/08/2023
NGY,1,1,29/09/2005,23/08/2023
NHC,1,1,16/09/2003,23/08/2023
NHE,1,1,29/09/2005,23/08/2023
NHF,1,1,05/11/2007,23/08/2023
NIC,1,1,20/08/2018,23/08/2023
NIM,1,1,22/11/2021,23/08/2023
NIS,1,1,18/10/2021,23/08/2023
NKL,1,1,07/05/2021,23/08/2023
NME,1,1,06/12/2007,21/08/2023
NML,1,1,31/03/2011,08/06/2023
NMR,1,1,17/11/2020,23/08/2023
NMT,1,1,10/07/2002,23/08/2023
NNG,1,1,18/02/2021,23/08/2023
NNL,1,1,01/06/2022,23/08/2023
NOL,1,1,22/07/2021,23/08/2023
NOR,1,1,04/01/2000,23/08/2023
NOU,1,1,29/09/2005,23/08/2023
NOV,1,1,18/01/2016,22/08/2023
NOX,1,1,09/08/2016,23/08/2023
NPM,1,1,10/09/2020,22/08/2023
NPR,1,1,06/12/2021,23/08/2023
NRX,1,1,18/11/2020,23/08/2023
NRZ,1,1,17/03/2005,23/08/2023
NSB,1,1,27/07/2018,16/08/2023
NSC,1,1,25/03/2004,23/08/2023
NSM,1,1,24/09/2020,23/08/2023
NSR,1,1,19/12/2013,23/08/2023
NST,1,1,17/12/2003,23/08/2023
NSX,1,1,13/01/2005,21/08/2023
NTD,1,1,15/12/2017,23/08/2023
NTI,1,1,04/11/2016,23/08/2023
NTL,1,1,04/01/2000,23/08/2023
NTM,1,1,04/01/2000,23/08/2023
NTU,1,1,15/11/2006,23/08/2023
NUC,1,1,09/12/2019,15/08/2023
NUF,1,1,05/01/2000,23/08/2023
NUH,1,1,05/03/2010,23/08/2023
NVA,1,1,05/01/2000,23/08/2023
NVU,1,1,30/11/2018,19/07/2023
NVX,1,1,02/12/2015,23/08/2023
NWC,1,1,21/09/2005,23/08/2023
NWF,1,1,08/06/2012,22/08/2023
NWH,1,1,05/09/2007,23/08/2023
NWL,1,1,20/11/2017,23/08/2023
NWM,1,1,29/11/2018,23/08/2023
NWS,1,1,19/06/2013,23/08/2023
NWSLV,1,1,19/06/2013,22/08/2023
NXD,1,1,24/08/2009,23/08/2023
NXG,1,1,02/07/2021,23/08/2023
NXL,1,1,04/12/2020,23/08/2023
NXM,1,1,23/02/2007,23/08/2023
NXS,1,1,13/09/2000,23/08/2023
NXT,1,1,13/12/2010,23/08/2023
NYM,1,1,14/04/2022,23/08/2023
NYR,1,1,16/01/2020,23/08/2023
NZK,1,1,19/10/2016,21/08/2023
NZM,1,1,27/06/2016,23/08/2023
NZO,1,1,25/09/2020,23/08/2023
NZS,1,1,08/01/2002,23/08/2023
OAK,1,1,22/06/2007,23/08/2023
OAR,1,1,04/01/2000,23/08/2023
OAU,1,1,22/03/2001,23/08/2023
OBL,1,1,28/01/2000,23/08/2023
OBM,1,1,29/10/2002,23/08/2023
OCA,1,1,05/05/2017,21/08/2023
OCC,1,1,12/08/2014,23/08/2023
OCL,1,1,17/08/2000,23/08/2023
OCN,1,1,01/07/2022,23/08/2023
OCT,1,1,16/09/2022,21/08/2023
OD6,1,1,22/06/2022,23/08/2023
ODA,1,1,04/01/2000,23/08/2023
ODM,1,1,05/08/2010,23/08/2023
ODY,1,1,14/01/2021,22/08/2023
OEC,1,1,04/01/2000,23/08/2023
OEL,1,1,22/12/2004,23/08/2023
OEQ,1,1,08/07/2004,21/08/2023
OFX,1,1,11/10/2013,23/08/2023
OIL,1,1,04/01/2000,22/08/2023
OJC,1,1,29/06/2012,23/08/2023
OKJ,1,1,21/06/2019,23/08/2023
OKR,1,1,28/09/2017,23/08/2023
OLH,1,1,02/02/2000,23/08/2023
OLI,1,1,27/02/2023,23/08/2023
OLL,1,1,12/12/2019,22/08/2023
OLY,1,1,24/05/2022,23/08/2023
OM1,1,1,02/03/2022,23/08/2023
OMA,1,1,25/10/2022,23/08/2023
OMH,1,1,26/06/2000,23/08/2023
OML,1,1,17/12/2014,23/08/2023
OMX,1,1,24/11/2004,16/08/2023
ONE,1,1,17/03/2016,23/08/2023
OOK,1,1,21/02/2000,26/10/2022
OPA,0,0,,
OPH,1,1,19/12/2018,23/08/2023
OPL,1,1,04/01/2000,18/08/2023
OPN,1,1,21/07/2021,23/08/2023
OPT,1,1,04/01/2000,23/08/2023
OPY,0,0,,
ORA,1,1,18/12/2013,23/08/2023
ORG,1,1,04/01/2000,23/08/2023
ORI,1,1,04/01/2000,23/08/2023
ORM,1,1,03/01/2007,30/07/2009
ORN,1,1,31/10/2003,23/08/2023
ORR,1,1,04/08/2011,23/08/2023
OSL,1,1,15/08/2005,23/08/2023
OSM,1,1,22/04/2022,23/08/2023
OSX,1,1,23/09/2019,23/08/2023
OXT,1,1,21/01/2022,23/08/2023
OZM,1,1,08/02/2021,23/08/2023
OZZ,1,1,05/07/2021,21/08/2023
PAA,1,1,05/10/2001,23/08/2023
PAB,1,1,13/07/2007,23/08/2023
PAC,1,1,04/01/2000,23/08/2023
PAI,1,1,21/09/2015,23/08/2023
PAM,1,1,08/10/2020,23/08/2023
PAN,1,1,14/09/2001,23/08/2023
PAR,1,1,19/08/2015,23/08/2023
PAT,1,1,09/12/2022,23/08/2023
PBH,1,1,12/06/2019,23/08/2023
PBL,1,1,29/09/2005,10/03/2023
PBP,1,1,14/11/2006,23/08/2023
PCG,1,1,28/02/2001,23/08/2023
PCI,1,1,14/05/2019,23/08/2023
PCK,1,1,01/05/2012,23/08/2023
PCL,1,1,04/01/2000,23/08/2023
PDI,1,1,01/12/2010,23/08/2023
PDN,1,1,04/01/2000,23/08/2023
PE1,1,1,30/04/2019,23/08/2023
PEB,1,1,27/09/2021,23/08/2023
PEC,1,1,05/03/2013,23/08/2023
PEK,1,1,29/11/2006,23/08/2023
PEN,1,1,04/01/2000,23/08/2023
PET,1,1,16/08/2002,09/08/2023
PEX,1,1,17/05/2007,22/08/2023
PFE,1,1,05/08/2021,21/08/2023
PFG,1,1,07/12/2004,23/08/2023
PFP,1,1,23/11/2017,23/08/2023
PFT,1,1,19/12/2005,23/08/2023
PGC,1,1,04/01/2000,23/08/2023
PGD,1,1,31/03/2021,23/08/2023
PGF,1,1,12/12/2013,23/08/2023
PGG,1,1,26/09/2019,23/08/2023
PGH,1,1,17/12/2013,23/08/2023
PGL,1,1,04/01/2000,23/08/2023
PGM,1,1,29/05/2006,23/08/2023
PGO,1,1,16/07/2007,23/08/2023
PGY,1,1,20/04/2006,23/08/2023
PH2,1,1,12/03/2013,23/08/2023
PHL,1,1,14/04/2021,22/08/2023
PHO,1,1,17/12/2009,14/08/2023
PIA,1,1,19/03/2004,23/08/2023
PIC,1,1,18/12/2014,23/08/2023
PIL,1,1,29/05/2008,23/08/2023
PIM,1,1,03/01/2007,23/08/2023
PIQ,1,1,16/04/2015,23/08/2023
PKD,1,1,06/12/2017,16/08/2023
PKO,1,1,02/12/2009,23/08/2023
PL3,1,1,31/03/2023,23/08/2023
PL8,1,1,05/05/2017,23/08/2023
PLG,1,1,20/09/2021,23/08/2023
PLL,1,1,25/05/2005,23/08/2023
PLS,1,1,16/06/2010,23/08/2023
PLT,1,1,23/09/2020,23/08/2023
PLY,1,1,17/12/2020,23/08/2023
PMC,1,1,04/01/2000,23/08/2023
PME,1,1,10/10/2000,23/08/2023
PMT,1,1,07/12/2022,23/08/2023
PMV,1,1,12/01/2000,23/08/2023
PNC,1,1,01/05/2014,23/08/2023
PNI,1,1,19/06/2007,23/08/2023
PNM,1,1,26/11/2002,23/08/2023
PNN,1,1,15/04/2005,23/08/2023
PNR,1,1,10/03/2004,23/08/2023
PNT,1,1,10/12/2021,23/08/2023
PNV,1,1,04/01/2000,23/08/2023
PNX,1,1,12/02/2008,22/08/2023
PO3,1,1,30/12/2010,14/02/2023
POD,1,1,28/02/2018,22/08/2023
POL,1,1,29/06/2021,22/08/2023
POS,1,1,04/01/2000,23/08/2023
POW,1,1,11/09/2007,10/10/2022
PPC,1,1,05/08/2004,23/08/2023
PPE,1,1,22/11/2017,23/08/2023
PPG,1,1,27/04/2005,23/08/2023
PPK,1,1,22/08/2017,23/08/2023
PPL,1,1,29/07/2015,23/08/2023
PPM,1,1,25/05/2021,23/08/2023
PPS,1,1,11/05/2006,23/08/2023
PPT,1,1,04/01/2000,23/08/2023
PPY,1,1,15/04/2005,23/08/2023
PR1,1,1,21/04/2022,23/08/2023
PRL,1,1,26/11/2018,05/04/2023
PRM,1,1,30/03/2023,23/08/2023
PRN,1,1,04/01/2000,23/08/2023
PRO,1,1,04/01/2000,23/08/2023
PRS,1,1,04/12/2020,23/08/2023
PRT,0,0,,
PRU,1,1,22/09/2004,23/08/2023
PRX,1,1,04/01/2000,23/08/2023
PSC,1,1,04/12/2009,23/08/2023
PSI,1,1,15/12/2015,23/08/2023
PSL,1,1,18/10/2006,23/08/2023
PSQ,1,1,21/11/2014,23/08/2023
PTL,1,1,29/08/2000,23/08/2023
PTM,1,1,23/05/2007,23/08/2023
PTR,1,1,27/07/2004,23/08/2023
PTX,1,1,04/01/2000,23/08/2023
PUA,1,1,17/07/2003,23/08/2023
PUR,1,1,10/09/2008,23/08/2023
PV1,1,1,21/03/2005,23/08/2023
PVE,1,1,14/12/2004,23/08/2023
PVL,1,1,12/10/2016,23/08/2023
PVS,0,0,,
PVT,1,1,26/07/2018,21/08/2023
PVW,1,1,12/11/2009,23/08/2023
PWH,1,1,18/11/2015,23/08/2023
PWN,1,1,13/05/2011,23/08/2023
PWR,1,1,04/01/2000,23/08/2023
PXA,1,1,01/07/2021,23/08/2023
PXS,1,1,10/11/2003,23/08/2023
PXX,1,1,15/01/2013,23/08/2023
PYC,1,1,30/03/2005,23/08/2023
QAL,1,1,29/12/2021,23/08/2023
QAN,1,1,04/01/2000,23/08/2023
QBE,1,1,04/01/2000,23/08/2023
QEM,1,1,19/10/2018,23/08/2023
QFE,1,1,11/07/2019,23/08/2023
QGL,1,1,14/12/2021,23/08/2023
QHL,1,1,17/10/2005,23/08/2023
QIP,1,1,31/08/2016,23/08/2023
QML,1,1,06/05/2021,21/08/2023
QOR,1,1,29/08/2016,23/08/2023
QPM,1,1,14/03/2008,23/08/2023
QRI,1,1,27/11/2018,23/08/2023
QUB,1,1,04/01/2007,23/08/2023
QUE,1,1,26/08/2015,07/07/2023
QVE,1,1,22/08/2014,23/08/2023
QXR,1,1,17/02/2011,23/08/2023
R3D,1,1,17/12/2004,23/08/2023
R8R,1,1,08/07/2022,23/08/2023
RAC,1,1,13/07/2016,23/08/2023
RAD,1,1,21/12/2010,23/08/2023
RAG,1,1,02/11/2017,23/08/2023
RAN,1,1,22/07/2016,21/12/2022
RAS,1,1,13/07/2010,23/08/2023
RB6,1,1,29/12/2021,23/08/2023
RBD,1,1,18/04/2018,23/08/2023
RBL,1,1,16/05/2016,23/08/2023
RBR,1,1,02/02/2007,01/08/2023
RBX,1,1,12/07/2021,23/08/2023
RC1,1,1,10/06/2016,21/08/2023
RCE,1,1,15/01/2016,23/08/2023
RCL,1,1,07/02/2018,23/08/2023
RCR,1,1,21/12/2020,16/08/2023
RCT,1,1,04/01/2000,23/08/2023
RCW,1,1,18/09/2017,16/08/2023
RDG,1,1,20/05/2011,23/08/2023
RDM,1,1,27/10/2003,23/08/2023
RDN,1,1,23/02/2018,23/08/2023
RDS,1,1,03/08/2006,23/08/2023
RDX,1,1,03/07/2023,23/08/2023
RDY,1,1,17/04/2019,23/08/2023
REA,1,1,04/01/2000,23/08/2023
REC,1,1,10/12/2013,23/08/2023
RED,1,1,05/01/2000,23/08/2023
REE,1,1,11/07/2007,23/08/2023
REG,1,1,07/10/2014,23/08/2023
REH,1,1,11/01/2000,23/08/2023
REM,1,1,02/11/2021,22/08/2023
REP,1,1,20/10/2021,23/08/2023
REX,1,1,09/11/2005,23/08/2023
REY,1,1,05/06/2006,04/08/2023
REZ,1,1,28/06/2019,23/08/2023
RF1,1,1,17/06/2019,23/08/2023
RFA,1,1,14/11/2017,22/08/2023
RFF,1,1,14/02/2014,23/08/2023
RFG,1,1,22/06/2006,23/08/2023
RFT,1,1,04/01/2000,23/08/2023
RFX,1,1,14/12/2010,23/08/2023
RG8,1,1,13/11/2019,23/08/2023
RGI,0,0,,
RGL,1,1,10/10/2017,23/08/2023
RGN,1,1,26/11/2012,23/08/2023
RGS,1,1,19/09/2013,23/08/2023
RHC,1,1,04/01/2000,23/08/2023
RHI,1,1,14/02/2006,23/08/2023
RHK,1,1,20/02/2002,23/08/2023
RHT,1,1,21/01/2003,23/08/2023
RHY,1,1,07/12/2017,23/08/2023
RIC,1,1,04/01/2000,23/08/2023
RIE,1,1,31/01/2011,23/08/2023
RIM,1,1,04/01/2000,23/08/2023
RIO,1,1,04/01/2000,23/08/2023
RKN,1,1,04/01/2000,23/08/2023
RKT,1,1,31/12/2020,23/08/2023
RLC,1,1,22/06/2007,21/08/2023
RLF,1,1,21/04/2022,23/08/2023
RLG,1,1,16/11/2016,23/08/2023
RLT,1,1,06/06/2019,23/08/2023
RMC,1,1,19/03/2001,23/08/2023
RMD,1,1,04/01/2000,23/08/2023
RMI,1,1,04/01/2000,22/08/2023
RML,1,1,22/09/2017,22/08/2023
RMS,1,1,31/03/2003,23/08/2023
RMX,1,1,01/09/2011,23/08/2023
RMY,1,1,05/07/2018,22/08/2023
RND,1,1,07/01/2000,23/08/2023
RNE,1,1,12/09/2002,23/08/2023
RNO,1,1,21/09/2007,21/08/2023
RNT,1,1,10/01/2000,23/08/2023
RNU,1,1,15/12/2010,23/08/2023
RNX,1,1,14/11/2006,23/08/2023
ROC,1,1,07/12/2021,23/08/2023
ROG,1,1,23/05/2007,23/08/2023
RON,1,1,29/12/2021,22/08/2023
ROO,0,0,,
RPG,1,1,06/01/2000,23/08/2023
RPL,1,1,11/08/2014,23/08/2023
RPM,1,1,28/08/2019,23/08/2023
RR1,1,1,04/06/2021,23/08/2023
RRL,1,1,05/01/2000,23/08/2023
RRR,1,1,23/09/2021,23/08/2023
RSG,1,1,04/01/2000,23/08/2023
RSH,1,1,14/07/2000,23/08/2023
RTE,0,0,,
RTG,1,1,05/06/2014,23/08/2023
RTH,1,1,23/11/2021,23/08/2023
RTR,1,1,01/07/2011,23/08/2023
RUL,1,1,27/05/2008,23/08/2023
RVR,0,0,,
RVS,1,1,04/12/2018,23/08/2023
RVT,1,1,13/12/2022,23/08/2023
RWC,1,1,29/04/2016,23/08/2023
RWD,1,1,22/04/2004,22/08/2023
RWL,1,1,02/09/2021,22/08/2023
RXH,1,1,07/10/2014,23/08/2023
RXL,1,1,27/04/2004,23/08/2023
RXM,1,1,20/09/2007,23/08/2023
RYD,1,1,28/09/2015,23/08/2023
RZI,1,1,21/06/2018,23/08/2023
S2R,1,1,19/10/2015,23/08/2023
S32,1,1,18/05/2015,23/08/2023
S3N,1,1,11/02/2022,22/08/2023
S66,1,1,16/05/2018,09/08/2023
SAN,1,1,15/12/2011,18/08/2023
SAU,1,1,21/04/2005,22/08/2023
SB2,1,1,16/06/2021,15/08/2023
SBM,1,1,04/01/2000,23/08/2023
SBR,1,1,24/02/2000,23/08/2023
SBW,1,1,20/11/2018,22/08/2023
SCG,1,1,25/06/2014,23/08/2023
SCL,1,1,12/10/2017,23/08/2023
SCN,1,1,07/03/2007,22/08/2023
SCT,1,1,25/08/2017,23/08/2023
SDF,1,1,02/08/2013,23/08/2023
SDG,1,1,04/01/2000,23/08/2023
SDI,1,1,05/01/2000,22/08/2023
SDR,1,1,04/01/2000,23/08/2023
SDV,1,1,02/05/2002,23/08/2023
SE1,0,0,,
SEC,1,1,05/12/2017,23/08/2023
SEG,1,1,28/11/2000,23/08/2023
SEK,1,1,19/04/2005,23/08/2023
SEN,1,1,04/01/2000,23/08/2023
SEQ,1,1,19/09/2000,23/08/2023
SER,1,1,04/01/2000,23/08/2023
SES,1,1,04/01/2000,23/08/2023
SFC,1,1,06/01/2000,23/08/2023
SFG,1,1,10/01/2000,23/08/2023
SFM,1,1,22/11/2017,21/08/2023
SFR,1,1,04/03/2004,23/08/2023
SFX,1,1,15/12/2010,23/08/2023
SGA,1,1,18/07/2022,23/08/2023
SGC,1,1,11/10/2005,23/08/2023
SGF,1,1,04/03/2014,23/08/2023
SGI,1,1,06/12/2005,23/08/2023
SGLLV,1,1,08/04/2019,23/08/2023
SGM,1,1,04/01/2000,23/08/2023
SGP,1,1,04/01/2000,23/08/2023
SGQ,1,1,16/11/2010,23/08/2023
SGR,1,1,06/06/2011,23/08/2023
SHA,1,1,29/12/2021,23/08/2023
SHE,1,1,11/09/2007,23/08/2023
SHG,1,1,12/02/2021,23/08/2023
SHJ,1,1,15/05/2013,23/08/2023
SHL,1,1,04/01/2000,23/08/2023
SHM,1,1,23/06/2015,23/08/2023
SHN,1,1,25/01/2002,23/08/2023
SHO,1,1,12/06/2008,23/08/2023
SHP,1,1,20/01/2017,23/08/2023
SHV,1,1,05/01/2000,23/08/2023
SI6,1,1,18/01/2008,23/08/2023
SIG,1,1,04/01/2000,23/08/2023
SIH,1,1,04/01/2000,23/08/2023
SIO,1,1,17/11/2014,22/08/2023
SIQ,1,1,02/07/2014,23/08/2023
SIS,1,1,22/02/2018,23/08/2023
SIT,1,1,31/08/2009,23/08/2023
SIV,1,1,31/05/2005,23/08/2023
SIX,1,1,29/05/2008,23/08/2023
SKC,1,1,12/01/2000,23/08/2023
SKF,1,1,04/01/2000,15/08/2023
SKN,1,1,06/01/2017,23/08/2023
SKO,1,1,25/06/2018,23/08/2023
SKS,1,1,16/11/2005,16/08/2023
SKT,1,1,21/06/2002,23/08/2023
SKY,1,1,01/07/2019,23/08/2023
SLA,1,1,15/12/2020,23/08/2023
SLB,1,1,18/03/2022,23/08/2023
SLC,1,1,04/06/2015,23/08/2023
SLH,1,1,09/07/2021,23/08/2023
SLM,1,1,29/12/2021,23/08/2023
SLR,1,1,14/11/2007,23/08/2023
SLS,1,1,02/05/2022,23/08/2023
SLX,1,1,04/01/2000,23/08/2023
SLZ,1,1,16/08/2018,23/08/2023
SM1,1,1,25/11/2016,23/08/2023
SMI,1,1,31/05/2013,23/08/2023
SMN,1,1,16/08/2004,23/08/2023
SMP,1,1,05/09/2013,23/08/2023
SMR,1,1,09/12/2009,23/08/2023
SMS,1,1,27/10/2021,21/08/2023
SNC,1,1,23/12/2013,23/08/2023
SND,1,1,05/12/2007,23/08/2023
SNG,1,1,07/10/2020,23/08/2023
SNL,1,1,04/01/2000,23/08/2023
SNS,1,1,31/05/2007,18/08/2023
SNX,1,1,03/05/2022,15/08/2023
SNZ,1,1,18/07/2013,22/08/2023
SOC,1,1,23/12/2022,23/08/2023
SOL,1,1,05/01/2000,23/08/2023
SOM,1,1,27/08/2004,21/08/2023
SOP,1,1,04/01/2000,23/08/2023
SOR,1,1,11/08/2011,23/08/2023
SOV,1,1,14/12/2020,23/08/2023
SP3,1,1,01/08/2017,21/08/2023
SP8,1,1,04/01/2000,18/08/2023
SPA,1,1,17/07/2001,21/08/2023
SPD,1,1,08/06/2022,23/08/2023
SPK,1,1,04/01/2000,23/08/2023
SPL,1,1,28/09/2000,23/08/2023
SPN,1,1,04/01/2000,23/08/2023
SPQ,1,1,12/11/2007,23/08/2023
SPT,1,1,29/01/2019,23/08/2023
SPX,1,1,29/05/2002,23/08/2023
SPZ,1,1,09/01/2007,23/08/2023
SQ2,1,1,20/01/2022,23/08/2023
SQX,1,1,20/02/2023,23/08/2023
SRG,1,1,17/08/2007,23/08/2023
SRH,1,1,15/12/2005,14/08/2023
SRI,1,1,04/01/2000,23/08/2023
SRJ,1,1,22/12/2022,21/08/2023
SRK,1,1,07/03/2000,23/08/2023
SRL,1,1,09/11/2007,23/08/2023
SRN,1,1,04/01/2000,23/08/2023
SRR,1,1,22/12/2006,21/08/2023
SRT,1,1,28/05/2021,23/08/2023
SRV,1,1,04/01/2000,23/08/2023
SRX,1,1,27/07/2022,23/08/2023
SRY,1,1,20/01/2015,23/08/2023
SRZ,1,1,28/04/2005,23/08/2023
SSG,1,1,01/07/2016,23/08/2023
SSH,1,1,07/11/2005,16/08/2023
SSL,1,1,04/01/2000,10/08/2023
SSM,1,1,09/12/2004,23/08/2023
SSR,1,1,17/09/2020,23/08/2023
SST,1,1,05/01/2000,14/08/2023
ST1,1,1,04/01/2000,23/08/2023
STA,1,1,17/05/2000,23/08/2023
STG,1,1,22/10/2018,23/08/2023
STK,1,1,06/04/2006,23/08/2023
STM,1,1,22/03/2007,23/08/2023
STN,1,1,09/03/2018,21/08/2023
STO,1,1,04/01/2000,23/08/2023
STP,1,1,01/11/2021,23/08/2023
STX,1,1,05/08/2004,23/08/2023
SUH,1,1,05/01/2010,23/08/2023
SUHN,0,0,,
SUL,1,1,06/07/2004,23/08/2023
SUM,1,1,05/08/2022,23/08/2023
SUN,1,1,04/01/2000,23/08/2023
SUV,1,1,17/05/2011,23/08/2023
SVG,1,1,04/01/2000,22/08/2023
SVL,1,1,19/01/2007,23/08/2023
SVM,1,1,22/01/2007,23/08/2023
SVR,1,1,19/10/2006,23/08/2023
SVW,1,1,30/04/2010,23/08/2023
SVY,1,1,07/05/2014,23/08/2023
SW1,1,1,04/01/2000,23/08/2023
SWF,1,1,23/11/2017,23/08/2023
SWM,1,1,04/01/2000,23/08/2023
SWP,1,1,04/01/2000,23/08/2023
SXE,1,1,28/11/2007,23/08/2023
SXG,1,1,20/03/2008,23/08/2023
SXL,1,1,17/11/2005,23/08/2023
SYA,1,1,30/03/2004,23/08/2023
SYM,1,1,18/05/2006,23/08/2023
SYR,1,1,11/09/2007,23/08/2023
SZL,1,1,30/07/2019,23/08/2023
T3D,1,1,09/11/2011,23/08/2023
T3K,0,0,,
T88,1,1,19/12/2022,18/08/2023
T92,1,1,08/09/2022,23/08/2023
TAH,1,1,04/01/2000,23/08/2023
TAL,1,1,02/06/2006,23/08/2023
TAM,1,1,04/01/2000,21/08/2023
TAR,1,1,07/02/2012,23/08/2023
TAS,1,1,18/12/2001,23/08/2023
TBA,1,1,03/05/2012,19/12/2022
TBN,1,1,02/07/2021,23/08/2023
TBR,1,1,04/01/2000,21/08/2023
TCF,1,1,17/10/2006,23/08/2023
TCG,1,1,22/07/2008,22/08/2023
TCL,1,1,04/01/2000,23/08/2023
TCO,1,1,13/04/2011,22/08/2023
TD1,1,1,23/09/2004,23/08/2023
TDO,1,1,27/11/2007,23/08/2023
TEE,1,1,04/04/2022,23/08/2023
TEG,1,1,07/07/2008,23/08/2023
TEK,1,1,10/05/2005,23/08/2023
TEM,1,1,02/09/2020,23/08/2023
TER,1,1,22/07/2010,23/08/2023
TFL,1,1,11/04/2006,23/08/2023
TG1,1,1,07/04/2021,22/08/2023
TG6,1,1,26/05/2022,22/08/2023
TGA,1,1,13/12/2006,23/08/2023
TGF,1,1,12/10/2018,23/08/2023
TGH,1,1,11/12/2019,18/08/2023
TGM,1,1,07/04/2011,23/08/2023
TGN,1,1,17/12/2012,21/08/2023
TGP,1,1,26/07/2005,23/08/2023
THL,1,1,02/12/2022,23/08/2023
THR,0,0,,
TI1,1,1,22/11/2004,23/08/2023
TIA,1,1,05/01/2000,18/08/2023
TIE,1,1,18/01/2018,23/08/2023
TIG,1,1,29/08/2011,23/08/2023
TIP,1,1,24/05/2019,23/08/2023
TKL,1,1,20/11/2003,23/08/2023
TKM,1,1,13/04/2010,23/08/2023
TLC,1,1,05/01/2000,23/08/2023
TLG,1,1,09/07/2010,23/08/2023
TLM,1,1,25/11/2005,23/08/2023
TLS,1,1,04/01/2000,23/08/2023
TLX,1,1,15/11/2017,23/08/2023
TMB,1,1,12/08/2021,23/08/2023
TMG,1,1,03/10/2019,23/08/2023
TMH,1,1,15/09/2016,23/08/2023
TMK,1,1,10/07/2008,23/08/2023
TML,1,1,16/09/2015,23/08/2023
TMR,1,1,29/09/2005,23/08/2023
TMS,1,1,03/05/2021,23/08/2023
TMT,1,1,21/12/2016,23/08/2023
TMX,1,1,23/03/2006,22/08/2023
TMZ,1,1,17/12/2010,07/03/2023
TNC,1,1,10/11/2020,23/08/2023
TNE,1,1,04/01/2000,23/08/2023
TNT,1,1,15/02/2016,23/08/2023
TNY,1,1,21/04/2017,18/08/2023
TOE,1,1,24/03/2006,23/08/2023
TON,1,1,14/08/2009,22/08/2023
TOP,1,1,22/03/2000,23/08/2023
TOR,1,1,25/06/2021,22/08/2023
TOT,1,1,22/04/2015,23/08/2023
TOU,1,1,09/04/2013,18/08/2023
TOY,1,1,14/09/2000,23/08/2023
TPC,1,1,16/07/2007,23/08/2023
TPD,1,1,28/02/2013,23/08/2023
TPG,1,1,30/06/2020,23/08/2023
TPW,1,1,10/12/2015,23/08/2023
TRA,1,1,07/02/2018,04/08/2023
TRE,1,1,28/11/2022,23/08/2023
TRJ,1,1,12/06/2007,23/08/2023
TRM,1,1,18/04/2007,16/08/2023
TRP,1,1,18/11/2021,22/08/2023
TRS,1,1,01/06/2004,23/08/2023
TRT,1,1,06/04/2017,23/08/2023
TRU,1,1,05/01/2000,18/08/2023
TRY,0,0,,
TSI,1,1,10/12/2020,23/08/2023
TSK,1,1,25/11/2020,23/08/2023
TSL,1,1,04/01/2000,23/08/2023
TSO,1,1,28/01/2004,23/08/2023
TTA,1,1,16/02/2006,23/08/2023
TTI,1,1,12/01/2005,23/08/2023
TTM,1,1,15/11/2006,23/08/2023
TTT,1,1,21/09/2017,23/08/2023
TUA,1,1,30/06/2020,23/08/2023
TVL,1,1,29/09/2021,23/08/2023
TVN,1,1,04/01/2000,23/08/2023
TWD,1,1,14/08/2000,23/08/2023
TWE,1,1,10/05/2011,23/08/2023
TWR,1,1,04/01/2000,23/08/2023
TYM,1,1,13/12/2018,23/08/2023
TYR,1,1,06/12/2019,23/08/2023
TYX,1,1,11/07/2007,23/08/2023
TZL,1,1,04/01/2000,23/08/2023
TZN,1,1,23/12/2003,18/08/2023
UBI,1,1,13/12/2006,23/08/2023
UBN,1,1,22/09/2014,21/08/2023
UCM,1,1,10/12/2003,09/08/2023
UMG,1,1,24/03/2020,23/08/2023
UNI,1,1,17/11/2020,23/08/2023
UNT,1,1,07/12/2022,23/08/2023
UOS,1,1,14/02/2000,23/08/2023
URF,1,1,23/07/2012,23/08/2023
URW,1,1,31/05/2018,23/08/2023
USL,1,1,19/04/2017,23/08/2023
USQ,1,1,08/03/2022,23/08/2023
UUL,0,0,,
UVA,1,1,07/06/2022,23/08/2023
VAL,1,1,04/01/2000,23/08/2023
VAR,1,1,07/01/2000,23/08/2023
VBC,1,1,11/12/2007,23/08/2023
VBS,1,1,23/02/2016,23/08/2023
VCX,1,1,05/12/2011,23/08/2023
VEA,1,1,29/09/2005,23/08/2023
VEE,1,1,26/10/2016,23/08/2023
